date,county,state,fips,county2,cases,deaths
2020-07-27,Autauga,Alabama,1,1,965,21
2020-07-27,Baldwin,Alabama,1,3,2770,18
2020-07-27,Barbour,Alabama,1,5,569,4
2020-07-27,Bibb,Alabama,1,7,334,2
2020-07-27,Blount,Alabama,1,9,669,1
2020-07-27,Bullock,Alabama,1,11,416,12
2020-07-27,Butler,Alabama,1,13,730,36
2020-07-27,Calhoun,Alabama,1,15,1194,6
2020-07-27,Chambers,Alabama,1,17,825,38
2020-07-27,Cherokee,Alabama,1,19,220,8
2020-07-27,Chilton,Alabama,1,21,629,6
2020-07-27,Choctaw,Alabama,1,23,266,12
2020-07-27,Clarke,Alabama,1,25,453,9
2020-07-27,Clay,Alabama,1,27,178,4
2020-07-27,Cleburne,Alabama,1,29,101,1
2020-07-27,Coffee,Alabama,1,31,665,5
2020-07-27,Colbert,Alabama,1,33,936,11
2020-07-27,Conecuh,Alabama,1,35,348,9
2020-07-27,Coosa,Alabama,1,37,90,2
2020-07-27,Covington,Alabama,1,39,720,20
2020-07-27,Crenshaw,Alabama,1,41,237,4
2020-07-27,Cullman,Alabama,1,43,1015,9
2020-07-27,Dale,Alabama,1,45,717,17
2020-07-27,Dallas,Alabama,1,47,1271,21
2020-07-27,DeKalb,Alabama,1,49,1522,10
2020-07-27,Elmore,Alabama,1,51,1517,34
2020-07-27,Escambia,Alabama,1,53,893,15
2020-07-27,Etowah,Alabama,1,55,1729,17
2020-07-27,Fayette,Alabama,1,57,151,5
2020-07-27,Franklin,Alabama,1,59,1110,20
2020-07-27,Geneva,Alabama,1,61,198,1
2020-07-27,Greene,Alabama,1,63,237,11
2020-07-27,Hale,Alabama,1,65,436,23
2020-07-27,Henry,Alabama,1,67,234,4
2020-07-27,Houston,Alabama,1,69,1168,14
2020-07-27,Jackson,Alabama,1,71,665,5
2020-07-27,Jefferson,Alabama,1,73,10567,205
2020-07-27,Lamar,Alabama,1,75,171,1
2020-07-27,Lauderdale,Alabama,1,77,922,9
2020-07-27,Lawrence,Alabama,1,79,258,0
2020-07-27,Lee,Alabama,1,81,2412,43
2020-07-27,Limestone,Alabama,1,83,1048,11
2020-07-27,Lowndes,Alabama,1,85,548,26
2020-07-27,Macon,Alabama,1,87,298,12
2020-07-27,Madison,Alabama,1,89,4403,25
2020-07-27,Marengo,Alabama,1,91,488,13
2020-07-27,Marion,Alabama,1,93,504,24
2020-07-27,Marshall,Alabama,1,95,2751,26
2020-07-27,Mobile,Alabama,1,97,7394,181
2020-07-27,Monroe,Alabama,1,99,402,4
2020-07-27,Montgomery,Alabama,1,101,5850,141
2020-07-27,Morgan,Alabama,1,103,1997,14
2020-07-27,Perry,Alabama,1,105,408,3
2020-07-27,Pickens,Alabama,1,107,342,9
2020-07-27,Pike,Alabama,1,109,613,7
2020-07-27,Randolph,Alabama,1,111,377,11
2020-07-27,Russell,Alabama,1,113,1105,1
2020-07-27,Shelby,Alabama,1,117,2810,30
2020-07-27,St. Clair,Alabama,1,115,1078,9
2020-07-27,Sumter,Alabama,1,119,352,15
2020-07-27,Talladega,Alabama,1,121,855,10
2020-07-27,Tallapoosa,Alabama,1,123,809,79
2020-07-27,Tuscaloosa,Alabama,1,125,3686,60
2020-07-27,Walker,Alabama,1,127,1419,58
2020-07-27,Washington,Alabama,1,129,281,10
2020-07-27,Wilcox,Alabama,1,131,394,9
2020-07-27,Winston,Alabama,1,133,395,10
2020-07-27,Aleutians East Borough,Alaska,2,13,3,0
2020-07-27,Aleutians West Census Area,Alaska,2,16,88,0
2020-07-27,Anchorage,Alaska,2,20,1513,9
2020-07-27,Bethel Census Area,Alaska,2,50,20,0
2020-07-27,Bristol Bay Borough,Alaska,2,60,63,0
2020-07-27,Denali Borough,Alaska,2,68,4,0
2020-07-27,Dillingham Census Area,Alaska,2,70,21,0
2020-07-27,Fairbanks North Star Borough,Alaska,2,90,406,4
2020-07-27,Haines Borough,Alaska,2,100,8,0
2020-07-27,Juneau City and Borough,Alaska,2,110,117,2
2020-07-27,Kenai Peninsula Borough,Alaska,2,122,371,1
2020-07-27,Ketchikan Gateway Borough,Alaska,2,130,46,0
2020-07-27,Kodiak Island Borough,Alaska,2,150,14,0
2020-07-27,Kusilvak Census Area,Alaska,2,158,4,0
2020-07-27,Lake and Peninsula Borough,Alaska,2,164,5,0
2020-07-27,Matanuska-Susitna Borough,Alaska,2,170,240,2
2020-07-27,Nome Census Area,Alaska,2,180,20,0
2020-07-27,North Slope Borough,Alaska,2,185,12,0
2020-07-27,Northwest Arctic Borough,Alaska,2,188,19,0
2020-07-27,Petersburg Borough,Alaska,2,195,9,0
2020-07-27,Prince of Wales-Hyder Census Area,Alaska,2,198,5,0
2020-07-27,Sitka City and Borough,Alaska,2,220,30,0
2020-07-27,Southeast Fairbanks Census Area,Alaska,2,240,25,0
2020-07-27,Valdez-Cordova Census Area,Alaska,2,261,81,0
2020-07-27,Wrangell City and Borough,Alaska,2,275,8,0
2020-07-27,Yukon-Koyukuk Census Area,Alaska,2,290,42,1
2020-07-27,Apache,Arizona,4,1,2930,128
2020-07-27,Cochise,Arizona,4,3,1399,44
2020-07-27,Coconino,Arizona,4,5,2870,112
2020-07-27,Gila,Arizona,4,7,703,21
2020-07-27,Graham,Arizona,4,9,396,6
2020-07-27,Greenlee,Arizona,4,11,54,2
2020-07-27,La Paz,Arizona,4,12,463,9
2020-07-27,Maricopa,Arizona,4,13,109988,1807
2020-07-27,Mohave,Arizona,4,15,2785,136
2020-07-27,Navajo,Arizona,4,17,5079,178
2020-07-27,Pima,Arizona,4,19,15109,418
2020-07-27,Pinal,Arizona,4,21,7561,122
2020-07-27,Santa Cruz,Arizona,4,23,2522,49
2020-07-27,Yavapai,Arizona,4,25,1613,56
2020-07-27,Yuma,Arizona,4,27,10446,232
2020-07-27,Arkansas,Arkansas,5,1,168,1
2020-07-27,Ashley,Arkansas,5,3,187,4
2020-07-27,Baxter,Arkansas,5,5,56,0
2020-07-27,Benton,Arkansas,5,7,4263,35
2020-07-27,Boone,Arkansas,5,9,118,1
2020-07-27,Bradley,Arkansas,5,11,120,2
2020-07-27,Calhoun,Arkansas,5,13,9,0
2020-07-27,Carroll,Arkansas,5,15,325,6
2020-07-27,Chicot,Arkansas,5,17,325,4
2020-07-27,Clark,Arkansas,5,19,138,0
2020-07-27,Clay,Arkansas,5,21,103,4
2020-07-27,Cleburne,Arkansas,5,23,175,5
2020-07-27,Cleveland,Arkansas,5,25,61,1
2020-07-27,Columbia,Arkansas,5,27,166,5
2020-07-27,Conway,Arkansas,5,29,122,3
2020-07-27,Craighead,Arkansas,5,31,969,9
2020-07-27,Crawford,Arkansas,5,33,464,3
2020-07-27,Crittenden,Arkansas,5,35,1100,16
2020-07-27,Cross,Arkansas,5,37,151,1
2020-07-27,Dallas,Arkansas,5,39,48,0
2020-07-27,Desha,Arkansas,5,41,129,1
2020-07-27,Drew,Arkansas,5,43,143,2
2020-07-27,Faulkner,Arkansas,5,45,1081,4
2020-07-27,Franklin,Arkansas,5,47,83,1
2020-07-27,Fulton,Arkansas,5,49,23,0
2020-07-27,Garland,Arkansas,5,51,695,5
2020-07-27,Grant,Arkansas,5,53,115,0
2020-07-27,Greene,Arkansas,5,55,230,1
2020-07-27,Hempstead,Arkansas,5,57,174,2
2020-07-27,Hot Spring,Arkansas,5,59,1402,4
2020-07-27,Howard,Arkansas,5,61,246,2
2020-07-27,Independence,Arkansas,5,63,233,0
2020-07-27,Izard,Arkansas,5,65,34,1
2020-07-27,Jackson,Arkansas,5,67,54,1
2020-07-27,Jefferson,Arkansas,5,69,1204,36
2020-07-27,Johnson,Arkansas,5,71,585,0
2020-07-27,Lafayette,Arkansas,5,73,47,2
2020-07-27,Lawrence,Arkansas,5,75,158,9
2020-07-27,Lee,Arkansas,5,77,876,6
2020-07-27,Lincoln,Arkansas,5,79,1152,11
2020-07-27,Little River,Arkansas,5,81,82,1
2020-07-27,Logan,Arkansas,5,83,127,0
2020-07-27,Lonoke,Arkansas,5,85,356,2
2020-07-27,Madison,Arkansas,5,87,246,1
2020-07-27,Marion,Arkansas,5,89,18,0
2020-07-27,Miller,Arkansas,5,91,423,3
2020-07-27,Mississippi,Arkansas,5,93,553,8
2020-07-27,Monroe,Arkansas,5,95,46,0
2020-07-27,Montgomery,Arkansas,5,97,22,0
2020-07-27,Nevada,Arkansas,5,99,126,8
2020-07-27,Newton,Arkansas,5,101,85,0
2020-07-27,Ouachita,Arkansas,5,103,68,1
2020-07-27,Perry,Arkansas,5,105,44,0
2020-07-27,Phillips,Arkansas,5,107,250,6
2020-07-27,Pike,Arkansas,5,109,58,1
2020-07-27,Poinsett,Arkansas,5,111,125,3
2020-07-27,Polk,Arkansas,5,113,121,0
2020-07-27,Pope,Arkansas,5,115,1074,6
2020-07-27,Prairie,Arkansas,5,117,56,0
2020-07-27,Pulaski,Arkansas,5,119,4437,71
2020-07-27,Randolph,Arkansas,5,121,142,2
2020-07-27,Saline,Arkansas,5,125,777,3
2020-07-27,Scott,Arkansas,5,127,31,0
2020-07-27,Searcy,Arkansas,5,129,23,0
2020-07-27,Sebastian,Arkansas,5,131,1454,13
2020-07-27,Sevier,Arkansas,5,133,906,9
2020-07-27,Sharp,Arkansas,5,135,92,5
2020-07-27,St. Francis,Arkansas,5,123,1079,3
2020-07-27,Stone,Arkansas,5,137,43,1
2020-07-27,Union,Arkansas,5,139,373,15
2020-07-27,Van Buren,Arkansas,5,141,44,2
2020-07-27,Washington,Arkansas,5,143,5729,40
2020-07-27,White,Arkansas,5,145,222,2
2020-07-27,Woodruff,Arkansas,5,147,17,0
2020-07-27,Yell,Arkansas,5,149,967,14
2020-07-27,Alameda,California,6,1,10510,178
2020-07-27,Alpine,California,6,3,2,0
2020-07-27,Amador,California,6,5,82,0
2020-07-27,Butte,California,6,7,822,7
2020-07-27,Calaveras,California,6,9,103,1
2020-07-27,Colusa,California,6,11,273,2
2020-07-27,Contra Costa,California,6,13,7095,104
2020-07-27,Del Norte,California,6,15,88,0
2020-07-27,El Dorado,California,6,17,555,1
2020-07-27,Fresno,California,6,19,13209,112
2020-07-27,Glenn,California,6,21,265,1
2020-07-27,Humboldt,California,6,23,217,4
2020-07-27,Imperial,California,6,25,9162,180
2020-07-27,Inyo,California,6,27,43,1
2020-07-27,Kern,California,6,29,17394,123
2020-07-27,Kings,California,6,31,3966,49
2020-07-27,Lake,California,6,33,175,1
2020-07-27,Lassen,California,6,35,558,0
2020-07-27,Los Angeles,California,6,37,176028,4375
2020-07-27,Madera,California,6,39,1744,21
2020-07-27,Marin,California,6,41,4769,54
2020-07-27,Mariposa,California,6,43,48,2
2020-07-27,Mendocino,California,6,45,274,6
2020-07-27,Merced,California,6,47,3510,29
2020-07-27,Mono,California,6,51,118,1
2020-07-27,Monterey,California,6,53,4082,23
2020-07-27,Napa,California,6,55,770,8
2020-07-27,Nevada,California,6,57,273,1
2020-07-27,Orange,California,6,59,34646,566
2020-07-27,Placer,California,6,61,1685,15
2020-07-27,Plumas,California,6,63,22,0
2020-07-27,Riverside,California,6,65,35636,671
2020-07-27,Sacramento,California,6,67,9017,114
2020-07-27,San Benito,California,6,69,553,2
2020-07-27,San Bernardino,California,6,71,29545,384
2020-07-27,San Diego,California,6,73,27570,533
2020-07-27,San Francisco,California,6,75,6025,56
2020-07-27,San Joaquin,California,6,77,10675,118
2020-07-27,San Luis Obispo,California,6,79,1644,9
2020-07-27,San Mateo,California,6,81,5124,117
2020-07-27,Santa Barbara,California,6,83,5939,32
2020-07-27,Santa Clara,California,6,85,9215,185
2020-07-27,Santa Cruz,California,6,87,970,4
2020-07-27,Shasta,California,6,89,323,8
2020-07-27,Sierra,California,6,91,1,0
2020-07-27,Siskiyou,California,6,93,66,0
2020-07-27,Solano,California,6,95,3288,36
2020-07-27,Sonoma,California,6,97,2617,24
2020-07-27,Stanislaus,California,6,99,8228,95
2020-07-27,Sutter,California,6,101,670,6
2020-07-27,Tehama,California,6,103,175,1
2020-07-27,Trinity,California,6,105,4,0
2020-07-27,Tulare,California,6,107,8534,172
2020-07-27,Tuolumne,California,6,109,131,2
2020-07-27,Ventura,California,6,111,6844,70
2020-07-27,Yolo,California,6,113,1424,37
2020-07-27,Yuba,California,6,115,397,3
2020-07-27,Adams,Colorado,8,1,5626,167
2020-07-27,Alamosa,Colorado,8,3,220,7
2020-07-27,Arapahoe,Colorado,8,5,6570,360
2020-07-27,Archuleta,Colorado,8,7,28,0
2020-07-27,Baca,Colorado,8,9,14,0
2020-07-27,Bent,Colorado,8,11,5,0
2020-07-27,Boulder,Colorado,8,13,1802,74
2020-07-27,Broomfield,Colorado,8,14,383,32
2020-07-27,Chaffee,Colorado,8,15,278,19
2020-07-27,Cheyenne,Colorado,8,17,8,0
2020-07-27,Clear Creek,Colorado,8,19,26,1
2020-07-27,Conejos,Colorado,8,21,21,0
2020-07-27,Costilla,Colorado,8,23,22,0
2020-07-27,Crowley,Colorado,8,25,72,1
2020-07-27,Custer,Colorado,8,27,10,0
2020-07-27,Delta,Colorado,8,29,98,1
2020-07-27,Denver,Colorado,8,31,9256,405
2020-07-27,Dolores,Colorado,8,33,1,0
2020-07-27,Douglas,Colorado,8,35,1529,56
2020-07-27,Eagle,Colorado,8,37,972,9
2020-07-27,El Paso,Colorado,8,41,4280,128
2020-07-27,Elbert,Colorado,8,39,79,2
2020-07-27,Fremont,Colorado,8,43,91,0
2020-07-27,Garfield,Colorado,8,45,626,4
2020-07-27,Gilpin,Colorado,8,47,13,0
2020-07-27,Grand,Colorado,8,49,39,1
2020-07-27,Gunnison,Colorado,8,51,220,6
2020-07-27,Hinsdale,Colorado,8,53,3,0
2020-07-27,Huerfano,Colorado,8,55,6,1
2020-07-27,Jackson,Colorado,8,57,8,0
2020-07-27,Jefferson,Colorado,8,59,3676,223
2020-07-27,Kit Carson,Colorado,8,63,42,3
2020-07-27,La Plata,Colorado,8,67,188,2
2020-07-27,Lake,Colorado,8,65,61,0
2020-07-27,Larimer,Colorado,8,69,1261,32
2020-07-27,Las Animas,Colorado,8,71,13,0
2020-07-27,Lincoln,Colorado,8,73,6,0
2020-07-27,Logan,Colorado,8,75,645,5
2020-07-27,Mesa,Colorado,8,77,233,1
2020-07-27,Mineral,Colorado,8,79,18,0
2020-07-27,Moffat,Colorado,8,81,23,1
2020-07-27,Montezuma,Colorado,8,83,102,4
2020-07-27,Montrose,Colorado,8,85,260,13
2020-07-27,Morgan,Colorado,8,87,673,46
2020-07-27,Otero,Colorado,8,89,38,3
2020-07-27,Ouray,Colorado,8,91,12,1
2020-07-27,Park,Colorado,8,93,40,1
2020-07-27,Phillips,Colorado,8,95,19,0
2020-07-27,Pitkin,Colorado,8,97,151,2
2020-07-27,Prowers,Colorado,8,99,46,0
2020-07-27,Pueblo,Colorado,8,101,563,34
2020-07-27,Rio Blanco,Colorado,8,103,6,0
2020-07-27,Rio Grande,Colorado,8,105,87,2
2020-07-27,Routt,Colorado,8,107,95,6
2020-07-27,Saguache,Colorado,8,109,107,2
2020-07-27,San Juan,Colorado,8,111,2,0
2020-07-27,San Miguel,Colorado,8,113,73,0
2020-07-27,Sedgwick,Colorado,8,115,11,0
2020-07-27,Summit,Colorado,8,117,318,4
2020-07-27,Teller,Colorado,8,119,97,2
2020-07-27,Washington,Colorado,8,121,46,0
2020-07-27,Weld,Colorado,8,123,3448,139
2020-07-27,Yuma,Colorado,8,125,57,0
2020-07-27,Fairfield,Connecticut,9,1,17459,1402
2020-07-27,Hartford,Connecticut,9,3,12390,1410
2020-07-27,Litchfield,Connecticut,9,5,1568,138
2020-07-27,Middlesex,Connecticut,9,7,1373,189
2020-07-27,New Haven,Connecticut,9,9,12941,1097
2020-07-27,New London,Connecticut,9,11,1373,102
2020-07-27,Tolland,Connecticut,9,13,969,65
2020-07-27,Windham,Connecticut,9,15,668,15
2020-07-27,Kent,Delaware,10,1,2125,105
2020-07-27,New Castle,Delaware,10,3,6560,284
2020-07-27,Sussex,Delaware,10,5,5529,190
2020-07-27,District of Columbia,District of Columbia,11,1,11858,582
2020-07-27,Alachua,Florida,12,1,3186,20
2020-07-27,Baker,Florida,12,3,310,4
2020-07-27,Bay,Florida,12,5,3026,15
2020-07-27,Bradford,Florida,12,7,236,3
2020-07-27,Brevard,Florida,12,9,5069,65
2020-07-27,Broward,Florida,12,11,50784,607
2020-07-27,Calhoun,Florida,12,13,261,7
2020-07-27,Charlotte,Florida,12,15,1717,84
2020-07-27,Citrus,Florida,12,17,1102,20
2020-07-27,Clay,Florida,12,19,2577,47
2020-07-27,Collier,Florida,12,21,8870,118
2020-07-27,Columbia,Florida,12,23,2203,10
2020-07-27,DeSoto,Florida,12,27,1205,14
2020-07-27,Dixie,Florida,12,29,231,4
2020-07-27,Duval,Florida,12,31,20001,143
2020-07-27,Escambia,Florida,12,33,7158,82
2020-07-27,Flagler,Florida,12,35,813,8
2020-07-27,Franklin,Florida,12,37,87,1
2020-07-27,Gadsden,Florida,12,39,1196,13
2020-07-27,Gilchrist,Florida,12,41,315,1
2020-07-27,Glades,Florida,12,43,383,3
2020-07-27,Gulf,Florida,12,45,249,0
2020-07-27,Hamilton,Florida,12,47,560,2
2020-07-27,Hardee,Florida,12,49,789,5
2020-07-27,Hendry,Florida,12,51,1573,34
2020-07-27,Hernando,Florida,12,53,1490,22
2020-07-27,Highlands,Florida,12,55,1068,22
2020-07-27,Hillsborough,Florida,12,57,27483,298
2020-07-27,Holmes,Florida,12,59,384,1
2020-07-27,Indian River,Florida,12,61,2031,35
2020-07-27,Jackson,Florida,12,63,1270,19
2020-07-27,Jefferson,Florida,12,65,177,5
2020-07-27,Lafayette,Florida,12,67,83,0
2020-07-27,Lake,Florida,12,69,4169,48
2020-07-27,Lee,Florida,12,71,14539,259
2020-07-27,Leon,Florida,12,73,3867,14
2020-07-27,Levy,Florida,12,75,474,2
2020-07-27,Liberty,Florida,12,77,339,2
2020-07-27,Madison,Florida,12,79,553,6
2020-07-27,Manatee,Florida,12,81,7982,156
2020-07-27,Marion,Florida,12,83,3581,50
2020-07-27,Martin,Florida,12,85,3451,65
2020-07-27,Miami-Dade,Florida,12,86,107314,1404
2020-07-27,Monroe,Florida,12,87,1145,6
2020-07-27,Nassau,Florida,12,89,967,8
2020-07-27,Okaloosa,Florida,12,91,2410,20
2020-07-27,Okeechobee,Florida,12,93,837,2
2020-07-27,Orange,Florida,12,95,27392,173
2020-07-27,Osceola,Florida,12,97,7728,53
2020-07-27,Palm Beach,Florida,12,99,30956,758
2020-07-27,Pasco,Florida,12,101,5911,68
2020-07-27,Pinellas,Florida,12,103,15339,378
2020-07-27,Polk,Florida,12,105,11717,220
2020-07-27,Putnam,Florida,12,107,1176,13
2020-07-27,Santa Rosa,Florida,12,113,2789,19
2020-07-27,Sarasota,Florida,12,115,5168,115
2020-07-27,Seminole,Florida,12,117,6116,68
2020-07-27,St. Johns,Florida,12,109,2993,21
2020-07-27,St. Lucie,Florida,12,111,4546,103
2020-07-27,Sumter,Florida,12,119,1003,27
2020-07-27,Suwannee,Florida,12,121,1024,27
2020-07-27,Taylor,Florida,12,123,272,3
2020-07-27,Union,Florida,12,125,234,4
2020-07-27,Volusia,Florida,12,127,6341,100
2020-07-27,Wakulla,Florida,12,129,515,1
2020-07-27,Walton,Florida,12,131,1066,12
2020-07-27,Washington,Florida,12,133,437,13
2020-07-27,Appling,Georgia,13,1,518,16
2020-07-27,Atkinson,Georgia,13,3,268,2
2020-07-27,Bacon,Georgia,13,5,389,5
2020-07-27,Baker,Georgia,13,7,52,3
2020-07-27,Baldwin,Georgia,13,9,854,37
2020-07-27,Banks,Georgia,13,11,209,3
2020-07-27,Barrow,Georgia,13,13,940,32
2020-07-27,Bartow,Georgia,13,15,1367,55
2020-07-27,Ben Hill,Georgia,13,17,303,1
2020-07-27,Berrien,Georgia,13,19,229,0
2020-07-27,Bibb,Georgia,13,21,2731,53
2020-07-27,Bleckley,Georgia,13,23,116,3
2020-07-27,Brantley,Georgia,13,25,205,4
2020-07-27,Brooks,Georgia,13,27,328,13
2020-07-27,Bryan,Georgia,13,29,475,6
2020-07-27,Bulloch,Georgia,13,31,941,10
2020-07-27,Burke,Georgia,13,33,339,7
2020-07-27,Butts,Georgia,13,35,411,36
2020-07-27,Calhoun,Georgia,13,37,182,6
2020-07-27,Camden,Georgia,13,39,508,4
2020-07-27,Candler,Georgia,13,43,181,1
2020-07-27,Carroll,Georgia,13,45,1587,42
2020-07-27,Catoosa,Georgia,13,47,457,8
2020-07-27,Charlton,Georgia,13,49,279,3
2020-07-27,Chatham,Georgia,13,51,4382,48
2020-07-27,Chattahoochee,Georgia,13,53,509,1
2020-07-27,Chattooga,Georgia,13,55,145,2
2020-07-27,Cherokee,Georgia,13,57,2481,52
2020-07-27,Clarke,Georgia,13,59,1475,15
2020-07-27,Clay,Georgia,13,61,69,2
2020-07-27,Clayton,Georgia,13,63,4063,92
2020-07-27,Clinch,Georgia,13,65,160,4
2020-07-27,Cobb,Georgia,13,67,10240,288
2020-07-27,Coffee,Georgia,13,69,1208,22
2020-07-27,Colquitt,Georgia,13,71,1426,21
2020-07-27,Columbia,Georgia,13,73,1548,18
2020-07-27,Cook,Georgia,13,75,344,5
2020-07-27,Coweta,Georgia,13,77,1207,17
2020-07-27,Crawford,Georgia,13,79,81,0
2020-07-27,Crisp,Georgia,13,81,348,14
2020-07-27,Dade,Georgia,13,83,97,1
2020-07-27,Dawson,Georgia,13,85,241,3
2020-07-27,DeKalb,Georgia,13,89,11281,207
2020-07-27,Decatur,Georgia,13,87,515,8
2020-07-27,Dodge,Georgia,13,91,203,2
2020-07-27,Dooly,Georgia,13,93,231,14
2020-07-27,Dougherty,Georgia,13,95,2476,162
2020-07-27,Douglas,Georgia,13,97,2078,46
2020-07-27,Early,Georgia,13,99,326,31
2020-07-27,Echols,Georgia,13,101,217,0
2020-07-27,Effingham,Georgia,13,103,542,1
2020-07-27,Elbert,Georgia,13,105,286,1
2020-07-27,Emanuel,Georgia,13,107,330,5
2020-07-27,Evans,Georgia,13,109,176,1
2020-07-27,Fannin,Georgia,13,111,238,2
2020-07-27,Fayette,Georgia,13,113,825,23
2020-07-27,Floyd,Georgia,13,115,1069,15
2020-07-27,Forsyth,Georgia,13,117,1641,16
2020-07-27,Franklin,Georgia,13,119,327,3
2020-07-27,Fulton,Georgia,13,121,16073,371
2020-07-27,Gilmer,Georgia,13,123,437,3
2020-07-27,Glascock,Georgia,13,125,19,0
2020-07-27,Glynn,Georgia,13,127,2127,22
2020-07-27,Gordon,Georgia,13,129,834,21
2020-07-27,Grady,Georgia,13,131,358,4
2020-07-27,Greene,Georgia,13,133,215,11
2020-07-27,Gwinnett,Georgia,13,135,15534,216
2020-07-27,Habersham,Georgia,13,137,943,48
2020-07-27,Hall,Georgia,13,139,4924,71
2020-07-27,Hancock,Georgia,13,141,264,34
2020-07-27,Haralson,Georgia,13,143,176,6
2020-07-27,Harris,Georgia,13,145,567,14
2020-07-27,Hart,Georgia,13,147,207,0
2020-07-27,Heard,Georgia,13,149,120,3
2020-07-27,Henry,Georgia,13,151,2630,38
2020-07-27,Houston,Georgia,13,153,1497,41
2020-07-27,Irwin,Georgia,13,155,130,1
2020-07-27,Jackson,Georgia,13,157,793,13
2020-07-27,Jasper,Georgia,13,159,112,1
2020-07-27,Jeff Davis,Georgia,13,161,319,5
2020-07-27,Jefferson,Georgia,13,163,382,5
2020-07-27,Jenkins,Georgia,13,165,211,19
2020-07-27,Johnson,Georgia,13,167,209,5
2020-07-27,Jones,Georgia,13,169,225,1
2020-07-27,Lamar,Georgia,13,171,200,8
2020-07-27,Lanier,Georgia,13,173,202,4
2020-07-27,Laurens,Georgia,13,175,605,2
2020-07-27,Lee,Georgia,13,177,483,22
2020-07-27,Liberty,Georgia,13,179,485,2
2020-07-27,Lincoln,Georgia,13,181,105,3
2020-07-27,Long,Georgia,13,183,95,1
2020-07-27,Lowndes,Georgia,13,185,2668,25
2020-07-27,Lumpkin,Georgia,13,187,242,5
2020-07-27,Macon,Georgia,13,193,161,10
2020-07-27,Madison,Georgia,13,195,277,4
2020-07-27,Marion,Georgia,13,197,126,4
2020-07-27,McDuffie,Georgia,13,189,239,9
2020-07-27,McIntosh,Georgia,13,191,127,2
2020-07-27,Meriwether,Georgia,13,199,323,5
2020-07-27,Miller,Georgia,13,201,111,0
2020-07-27,Mitchell,Georgia,13,205,555,41
2020-07-27,Monroe,Georgia,13,207,376,22
2020-07-27,Montgomery,Georgia,13,209,108,0
2020-07-27,Morgan,Georgia,13,211,157,0
2020-07-27,Murray,Georgia,13,213,470,2
2020-07-27,Muscogee,Georgia,13,215,3893,75
2020-07-27,Newton,Georgia,13,217,1386,24
2020-07-27,Oconee,Georgia,13,219,346,15
2020-07-27,Oglethorpe,Georgia,13,221,164,7
2020-07-27,Paulding,Georgia,13,223,1231,18
2020-07-27,Peach,Georgia,13,225,256,10
2020-07-27,Pickens,Georgia,13,227,232,5
2020-07-27,Pierce,Georgia,13,229,363,5
2020-07-27,Pike,Georgia,13,231,167,3
2020-07-27,Polk,Georgia,13,233,531,5
2020-07-27,Pulaski,Georgia,13,235,74,2
2020-07-27,Putnam,Georgia,13,237,317,17
2020-07-27,Quitman,Georgia,13,239,25,1
2020-07-27,Rabun,Georgia,13,241,159,3
2020-07-27,Randolph,Georgia,13,243,235,26
2020-07-27,Richmond,Georgia,13,245,2903,74
2020-07-27,Rockdale,Georgia,13,247,990,12
2020-07-27,Schley,Georgia,13,249,45,1
2020-07-27,Screven,Georgia,13,251,160,9
2020-07-27,Seminole,Georgia,13,253,92,2
2020-07-27,Spalding,Georgia,13,255,762,36
2020-07-27,Stephens,Georgia,13,257,484,6
2020-07-27,Stewart,Georgia,13,259,239,5
2020-07-27,Sumter,Georgia,13,261,698,55
2020-07-27,Talbot,Georgia,13,263,121,3
2020-07-27,Taliaferro,Georgia,13,265,7,0
2020-07-27,Tattnall,Georgia,13,267,334,1
2020-07-27,Taylor,Georgia,13,269,62,2
2020-07-27,Telfair,Georgia,13,271,237,4
2020-07-27,Terrell,Georgia,13,273,277,29
2020-07-27,Thomas,Georgia,13,275,850,38
2020-07-27,Tift,Georgia,13,277,1158,34
2020-07-27,Toombs,Georgia,13,279,527,6
2020-07-27,Towns,Georgia,13,281,101,1
2020-07-27,Treutlen,Georgia,13,283,78,2
2020-07-27,Troup,Georgia,13,285,2090,52
2020-07-27,Turner,Georgia,13,287,209,18
2020-07-27,Twiggs,Georgia,13,289,69,2
2020-07-27,Union,Georgia,13,291,176,6
2020-07-27,Upson,Georgia,13,293,448,45
2020-07-27,Walker,Georgia,13,295,469,14
2020-07-27,Walton,Georgia,13,297,762,32
2020-07-27,Ware,Georgia,13,299,1028,20
2020-07-27,Warren,Georgia,13,301,46,0
2020-07-27,Washington,Georgia,13,303,337,1
2020-07-27,Wayne,Georgia,13,305,526,2
2020-07-27,Webster,Georgia,13,307,36,2
2020-07-27,Wheeler,Georgia,13,309,80,1
2020-07-27,White,Georgia,13,311,254,5
2020-07-27,Whitfield,Georgia,13,313,2726,23
2020-07-27,Wilcox,Georgia,13,315,150,18
2020-07-27,Wilkes,Georgia,13,317,164,3
2020-07-27,Wilkinson,Georgia,13,319,157,10
2020-07-27,Worth,Georgia,13,321,399,23
2020-07-27,Hawaii,Hawaii,15,1,117,0
2020-07-27,Honolulu,Hawaii,15,3,1373,19
2020-07-27,Kauai,Hawaii,15,7,45,0
2020-07-27,Maui,Hawaii,15,9,153,6
2020-07-27,Ada,Idaho,16,1,7203,48
2020-07-27,Adams,Idaho,16,3,17,0
2020-07-27,Bannock,Idaho,16,5,311,2
2020-07-27,Bear Lake,Idaho,16,7,10,0
2020-07-27,Benewah,Idaho,16,9,42,0
